Batch,SwitchTime,ErrorRate,MeanLatency(ms),P95(ms),P99(ms)
1,15.167231335,[
  "503 Service Unavailable"
],26.392,104.370,391.313
4,13.350941925,[
  "503 Service Unavailable"
],25.645,90.508,376.985
7,11.554049818,[
  "503 Service Unavailable"
],41.818,180.819,757.733
10,14.192332649,[
  "503 Service Unavailable"
],27.457,101.946,390.627
13,11.467864443,[
  "503 Service Unavailable"
],25.247,94.764,377.817
16,13.253862963,[
  "503 Service Unavailable"
],26.225,92.704,389.541
19,14.748196878,[
  "503 Service Unavailable"
],27.306,97.897,412.385
22,12.147816499,[
  "503 Service Unavailable"
],25.829,94.096,388.902
25,12.208597852,[
  "503 Service Unavailable"
],25.652,92.489,375.892
28,14.183295569,[
  "503 Service Unavailable"
],26.003,92.051,396.939
31,12.254986133,[
  "503 Service Unavailable"
],27.245,95.437,388.147
34,14.345574096,[
  "503 Service Unavailable"
],27.446,102.373,409.684
37,14.278829943,[
  "503 Service Unavailable"
],27.845,105.061,378.126
40,11.217897131,[
  "503 Service Unavailable"
],25.241,95.863,351.836
43,12.191740948,[
  "503 Service Unavailable"
],26.150,94.004,389.557
46,13.339257063,[
  "503 Service Unavailable"
],27.112,102.635,369.581
49,12.216772313,[
  "503 Service Unavailable"
],26.285,99.564,378.901
52,13.215771590,[
  "503 Service Unavailable"
],25.993,94.392,385.265
55,12.299600623,[
  "503 Service Unavailable"
],24.804,89.042,373.795
58,15.181782874,[
  "503 Service Unavailable"
],26.652,101.089,370.432
61,16.182261410,[
  "503 Service Unavailable"
],27.604,100.423,392.784
64,12.066546784,[
  "503 Service Unavailable"
],25.519,94.557,383.111
67,14.128024989,[
  "503 Service Unavailable"
],27.277,100.248,403.849
70,13.170796736,[
  "503 Service Unavailable"
],25.126,87.749,369.975
73,14.299303954,[
  "503 Service Unavailable"
],27.019,101.978,399.735
76,11.383554161,[
  "503 Service Unavailable"
],25.692,95.079,374.345
79,13.282608229,[
  "503 Service Unavailable"
],26.012,93.789,386.756
82,11.258624226,[
  "503 Service Unavailable"
],24.806,90.497,363.728
85,15.156390916,[
  "503 Service Unavailable"
],27.622,99.480,407.484
88,12.326996555,[
  "503 Service Unavailable"
],26.653,98.665,364.867
91,14.170064941,[
  "503 Service Unavailable"
],27.642,105.292,378.297
94,13.160029968,[
  "503 Service Unavailable"
],27.149,104.296,381.759
97,14.070054990,[
  "503 Service Unavailable"
],26.538,97.175,393.860
100,16.359644046,[
  "503 Service Unavailable"
],27.847,106.230,398.349
103,13.776284632,[
  "503 Service Unavailable"
],27.336,101.690,376.831
106,13.075635903,[
  "503 Service Unavailable"
],27.039,96.482,396.873
109,12.166408617,[
  "503 Service Unavailable"
],25.396,91.758,378.897
112,16.156915232,[
  "503 Service Unavailable"
],29.024,105.381,403.594
115,15.388935129,[
  "503 Service Unavailable"
],29.488,114.934,401.237
118,13.115732849,[
  "503 Service Unavailable"
],26.117,99.457,394.920
121,16.409022759,[
  "503 Service Unavailable"
],28.095,104.947,391.642
124,16.301827252,[
  "503 Service Unavailable"
],27.299,98.491,389.462
127,13.119611755,[
  "503 Service Unavailable"
],26.719,96.933,398.129
130,12.244242693,[
  "503 Service Unavailable"
],25.761,90.777,383.006
133,12.164011341,[
  "503 Service Unavailable"
],25.451,90.644,370.742
136,16.179736666,[
  "503 Service Unavailable"
],28.068,103.148,411.681
139,13.195627930,[
  "503 Service Unavailable"
],26.259,90.607,410.695
142,15.268015906,[
  "503 Service Unavailable"
],26.892,93.372,401.187
145,13.202250604,[
  "503 Service Unavailable"
],26.192,92.189,378.737
148,13.341512347,[
  "503 Service Unavailable"
],27.027,96.976,399.023
151,14.192148399,[
  "503 Service Unavailable"
],28.003,108.811,396.384
154,12.862868564,[
  "503 Service Unavailable"
],26.573,94.990,379.086
157,12.175006895,[
  "503 Service Unavailable"
],25.861,92.527,415.799
160,15.196982056,[
  "503 Service Unavailable"
],27.265,100.195,404.613
163,16.185934604,[
  "503 Service Unavailable"
],28.331,98.769,407.649
166,15.676192304,[
  "503 Service Unavailable"
],28.427,104.912,422.539
169,13.162691340,[
  "503 Service Unavailable"
],26.001,96.176,369.788
172,13.439250559,[
  "503 Service Unavailable"
],26.976,96.328,375.588
175,12.898141054,[
  "503 Service Unavailable"
],25.153,90.992,363.090
178,15.301561244,[
  "503 Service Unavailable"
],26.398,92.176,400.870
181,11.395382360,[
  "503 Service Unavailable"
],24.545,88.757,392.277
184,13.280701021,[
  "503 Service Unavailable"
],26.351,91.516,396.440
187,12.208016517,[
  "503 Service Unavailable"
],25.348,92.179,374.323
190,15.220211112,[
  "503 Service Unavailable"
],27.934,100.368,396.310
193,13.486106391,[
  "503 Service Unavailable"
],26.533,100.927,367.149
196,12.938641020,[
  "503 Service Unavailable"
],27.191,100.330,383.532
199,14.363175098,[
  "503 Service Unavailable"
],28.328,104.907,399.396
202,14.107934569,[
  "503 Service Unavailable"
],27.245,97.758,379.547
205,14.246690154,[
  "503 Service Unavailable"
],27.313,104.969,371.529
208,12.283659309,[
  "503 Service Unavailable"
],24.799,86.045,383.673
211,15.320573056,[
  "503 Service Unavailable"
],27.774,96.131,394.721
214,13.167914174,[
  "503 Service Unavailable"
],25.104,92.271,369.498
217,12.179963735,[
  "503 Service Unavailable"
],26.700,95.714,384.538
220,16.136605168,[
  "503 Service Unavailable"
],28.302,102.934,403.542
223,13.246202660,[
  "503 Service Unavailable"
],26.797,97.528,383.487
226,12.170362707,[
  "503 Service Unavailable"
],25.060,88.922,367.792
229,12.909909318,[
  "503 Service Unavailable"
],28.725,111.240,388.143
232,14.152434238,[
  "503 Service Unavailable"
],26.611,98.478,367.170
235,14.412176249,[
  "503 Service Unavailable"
],27.310,99.870,387.326
238,12.234815515,[
  "503 Service Unavailable"
],24.798,83.488,378.057
241,15.305821887,[
  "503 Service Unavailable"
],27.359,101.099,373.109
244,16.196346463,[
  "503 Service Unavailable"
],28.026,105.365,404.408
247,11.201640871,[
  "503 Service Unavailable"
],24.658,89.003,356.907
250,12.538662443,[
  "503 Service Unavailable"
],26.855,97.649,364.780
253,11.262511878,[
  "503 Service Unavailable"
],24.545,87.459,382.847
256,14.179749105,[
  "503 Service Unavailable"
],26.193,93.220,385.606
259,12.005236660,[
  "503 Service Unavailable"
],26.531,96.898,384.227
262,12.153712545,[
  "503 Service Unavailable"
],25.994,95.718,379.946
265,13.338354636,[
  "503 Service Unavailable"
],26.432,96.628,366.617
268,15.222637591,[
  "503 Service Unavailable"
],27.030,95.172,404.461
271,12.190353430,[
  "503 Service Unavailable"
],25.404,91.700,375.279
274,15.190011422,[
  "503 Service Unavailable"
],27.878,99.112,381.704
277,13.255481773,[
  "503 Service Unavailable"
],27.079,98.162,388.213
280,15.347124794,[
  "503 Service Unavailable"
],28.061,102.945,380.811
283,13.190691631,[
  "503 Service Unavailable"
],26.455,94.718,371.710
286,14.205664254,[
  "503 Service Unavailable"
],28.253,108.058,401.222
289,11.186089918,[
  "503 Service Unavailable"
],24.378,89.504,360.598
292,13.154459927,[
  "503 Service Unavailable"
],26.021,94.421,382.519
295,13.229291463,[
  "503 Service Unavailable"
],26.065,93.933,391.498
298,13.410565992,[
  "503 Service Unavailable"
],26.061,93.512,382.490
